Adjusted_savings:_energy_depletion_(%_of_GNI);Age_dependency_ratio_(%_of_working-age_population);Agriculture,_forestry,_and_fishing,_value_added_(%_of_GDP);GDP_deflator_(base_year_varies_by_country);GDP_per_capita_(constant_2010_US$);GDP_per_capita_(current_US$);General_government_final_consumption_expenditure_(%_of_GDP);GNI_(current_US$);Gross_fixed_capital_formation_(%_of_GDP);Inflation,_GDP_deflator_(annual_%);Premiums_per_capita_(USD)_-_Total
0.949198538;55.98626009;17.02650901;91.96790896;1357.563727;1357.563727;11.00760787;1.65766E+12;33.23001466;10.52603086;61
3.24547839;51.03599149;13.92921271;100;3122.362673;3122.362673;9.005914993;7.34988E+11;30.99940883;15.26429366;51
0;83.06198889;24.82621749;102.0916757;951.68778;951.68778;14.16902915;39852460837;20.3716868;2.091675657;23
3.563642316;55.40225386;3.219154476;89.42039574;9271.398396;9271.398396;11.77136331;1.04522E+12;21.58270056;4.545151338;179
7.0874814;87.87658552;23.89370409;100;2280.437337;2280.437337;8.848100208;3.42044E+11;16.81501324;16.34276633;8
0;55.98479158;3.613074595;117.451129;8082.019584;8082.019584;12.61230354;27129000000;29.61348899;2.590346499;252
0;61.70063156;13.320778;84.60301331;4359.428415;4359.428415;9.061375267;25927250691;21.29161343;4.655701383;30
0.726585955;57.0124509;6.827997236;109.0826291;5082.353706;5082.353706;10.52583592;1.36693E+11;23.51337863;5.710728594;80
7.680296635;38.95382931;3.343898249;59.08193904;10674.99578;10674.99578;18.72505542;1.47781E+12;21.62538431;14.19110957;127
12.70831078;48.52857874;2.64027636;100.0000149;19262.5476;19262.5476;20.20281246;5.35251E+11;24.43087387;17.19132316;151
2.103787923;52.49193787;2.387372914;100.000016;7328.6152;7328.6152;20.22963791;3.67345E+11;19.26598956;6.351038347;945
1.517596857;48.11805823;18.22676542;102.3147855;4209.874801;4437.142885;10.97419325;12893881300;29.3662101;2.314785504;28
2.626212818;56.54174813;6.99873377;306.5673214;10883.31536;12848.8642;15.68895652;5.1509E+11;17.2482847;23.70347218;263
1.551595478;45.65736361;4.34203512;108.318565;11627.81024;13245.61203;18.6692612;2.54897E+12;20.60896892;8.318565045;387
7.257502775;50.18449941;6.091696108;90.41742377;6711.668052;7335.166934;13.34926166;3.20621E+11;21.91582542;6.386803373;167
0;45.7331155;5.599872122;78.84194293;8486.089742;9229.834517;16.96183622;41322448324;19.43251566;4.593225141;173
4.82221631;86.16352491;26.69084941;63.11822908;1132.548562;1208.583199;11.24613829;24425276237;8.95112015;1.63542432;18
8.703744458;58.05557618;9.601116667;130.1215933;4921.847763;5200.555108;12.72904975;78019902500;25.82195689;5.662656747;106
8.290641784;59.76433333;13.8691051;48.19761415;2636.339347;2791.810766;11.45066005;2.2994E+11;16.70676099;11.66297635;20
1.436159958;55.20863742;17.19197356;100;1410.426797;1458.104066;11.08446159;1.80702E+12;34.31341623;8.733580144;58
4.012082644;50.53060111;13.51228707;107.465943;3270.622399;3643.047176;9.05867718;8.68239E+11;31.30745404;7.465943034;66
0;82.31548336;26.30460466;113.1113719;982.9805416;971.6330365;14.01163418;41961912290;20.39084059;10.79392242;24
4.868220355;54.61010188;3.088461554;94.64511607;9477.887595;10203.4213;11.77708311;1.16174E+12;22.27391475;5.842873195;204
9.363201037;88.24452404;22.23471099;109.7784581;2338.025728;2487.598017;8.572152255;3.82506E+11;15.67631067;9.778458097;9
0;55.77060552;3.229238141;124.3148316;8841.570819;9358.261574;11.86408428;32772200000;31.13832014;5.843879616;284
0;60.75555337;14.12502044;88.91413797;4484.588023;5329.387437;10.06062398;32568075087;20.94778016;5.095710539;42
0.983528108;56.48071253;7.100110137;116.441111;5360.227365;5869.323882;10.36235147;1.59083E+11;23.3485326;6.745787125;90
8.977027702;39.41085285;3.150725721;73.53343218;11125.34459;14311.08432;17.62551153;1.98553E+12;21.32165552;24.46008606;157
16.21130788;46.33829048;2.171427783;115.5293906;20553.97678;23745.88058;19.38950175;6.80923E+11;22.59674699;15.52937335;163
2.401088882;52.47541035;2.285472538;106.532248;7454.779368;8007.476439;19.86224027;4.05769E+11;19.11637323;6.532230913;1005
1.760986797;47.0330799;18.76679918;103.3813401;4276.607904;4247.629984;10.84482362;12228769170;26.48867734;1.04242473;28
2.442427209;56.37918796;5.781744207;374.9774534;10649.83729;13082.66433;16.64543781;5.32229E+11;15.85752542;22.31488067;312
1.527293313;45.07954918;4.168328224;116.9225023;11745.77616;12370.02445;18.53010327;2.40368E+12;20.71671277;7.94317879;399
6.284767317;49.36527155;5.582687054;93.6875101;6911.761191;8050.255372;13.47547738;3.56797E+11;21.12520949;3.616655063;193
0;45.30658181;5.130841914;82.57403117;8796.167975;10075.00462;16.7900477;45751072763;20.0288559;4.733633018;200
4.378176835;85.44429473;22.1902512;65.10952418;1223.631935;1243.273487;12.32134197;25926661657;12.80486516;3.154865298;19
7.311323738;57.28622719;8.642412749;136.608484;5122.181083;5682.046108;13.33729067;86645126800;26.96384527;4.985253061;114
7.20794418;60.32497821;11.27276527;57.58789625;2635.997718;3229.68563;11.17812145;2.72637E+11;14.69327044;19.48287747;20
1.293295903;54.30784433;16.84537707;107.9343862;1469.180566;1443.882435;10.68385623;1.80618E+12;33.43693433;7.934386248;52
3.361297243;50.13284596;13.37397424;111.5000842;3421.283146;3694.35934;9.248788371;8.91961E+11;32.71962807;3.753878753;67
0;81.23046019;26.1699503;123.7209705;1000.827885;1136.869893;13.85793476;50187342659;21.15059093;9.379780652;29
4.649165117;53.9484804;3.173924967;98.49331737;9690.868982;10241.72783;11.94673398;1.17789E+12;22.84043716;4.065926968;214
7.722222869;88.49244326;21.85995862;120.6988203;2372.461369;2723.822191;8.228177843;4.33603E+11;14.21112008;9.947636706;9
0;55.51739996;3.047759444;131.9925042;9541.00123;10722.25235;10.85563336;37691400000;35.47070594;6.175990788;302
0;59.68137877;10.37131368;93.18048361;4392.140415;5185.141549;11.72544845;31850971775;19.53601451;4.798275879;46
0.813172435;55.84800467;6.725234241;117.8414143;5642.577733;6528.971775;10.87121234;1.80516E+11;25.04452592;1.20258494;102
8.14963047;40.21786383;2.926030878;80.08369356;11553.57642;15420.87454;17.96723805;2.14063E+12;21.5611849;8.907868421;181
16.04811208;44.46723157;2.079346435;120.168491;21006.8426;25243.602;19.97091919;7.46963E+11;22.27995002;4.015515357;180
1.814783135;52.37463909;2.169477737;112.1601032;7500.232143;7501.661096;20.25992838;3.85573E+11;19.22777056;5.282771494;1025
1.62793674;46.25665586;19.56517622;103.6798555;4327.37996;4413.060861;11.02549593;12996517125;26.07957549;0.288751645;28
2.242904586;56.2922668;6.052918437;464.7800478;10784.6307;13080.25473;16.8062378;5.3886E+11;16.28951119;23.94879842;349
1.420867063;44.56021842;4.506904938;125.6969981;11993.48393;12300.32482;18.89246025;2.43845E+12;20.91192188;7.504539865;398
6.053821169;48.68367969;5.392714954;95.47476465;7201.006087;8218.347844;14.09732346;3.68706E+11;21.3383971;1.907676432;217
0;44.96008036;4.783350933;86.36435399;8912.742686;10744.09102;17.13018914;49093858935;19.81561008;4.590211675;221
3.525825004;84.68404258;20.97862591;67.52540123;1299.811614;1415.871694;12.26266058;29861784272;16.99531891;3.710481797;22
6.303080279;56.54986527;8.769342903;140.8365836;5295.683033;6056.331213;14.00538816;93768814900;27.55361501;3.095049013;133
6.74089861;61.109687;11.2743496;62.60534225;2633.204326;3262.657586;11.35239733;2.81028E+11;12.9871103;8.712674575;21
1.108700984;53.35426636;17.14842354;114.6117514;1544.624083;1449.610451;10.29516014;1.8336E+12;31.29580503;6.186504001;51
2.893007457;49.76774148;13.35669916;117.0371676;3563.31526;3623.927241;9.517719963;8.8525E+11;31.96577957;4.965990291;64
0;79.91623537;26.44333406;130.1157913;1032.275127;1210.385435;14.13958429;54496759863;20.57044229;5.168744422;33
4.129920053;53.38531012;3.138783695;100;9693.723214;10725.18359;12.19138729;1.23737E+12;21.25246524;1.529730821;240
5.685557157;88.59181475;20.75862283;126.6912098;2463.889451;2961.549422;7.15521853;4.83483E+11;14.16872621;4.964745716;14
0;55.25007934;2.944524001;139.2575966;10027.35071;11889.07056;10.71274279;42692600000;39.28868265;5.504170462;324
0;58.60026881;13.18518553;97.22235117;4691.534024;5936.975959;11.2997504;37109784639;19.05704731;4.337676095;55
0.721767979;55.26331626;6.668310165;119.0872742;5919.209767;6756.752996;11.50093091;1.9081E+11;25.30079697;1.057234351;113
7.318752865;41.29097325;2.993600488;84.34425727;11731.38178;15974.64463;18.67530215;2.21287E+12;21.94018828;5.320138872;196
14.69169532;42.8933518;2.157306454;118.70684;20929.82035;24845.12466;22.44780171;7.60209E+11;23.65973848;-1.216334595;215
1.554868646;52.26340944;2.097756311;119.0638461;7564.290196;6832.725546;20.57498034;3.57214E+11;20.37397396;6.155257275;960
1.879694995;45.77467951;19.99015369;105.2867674;4413.296891;4578.631994;11.45183615;13350453574;24.15866706;1.549878619;38
2.001212187;56.21224041;6.712703514;652.0072626;10398.69401;12334.79825;16.94987574;5.14706E+11;15.97995408;40.28297163;314
1.417189671;44.11169735;4.325610539;135.5600767;11951.20892;12112.58767;19.15353871;2.41023E+12;19.8730289;7.846709744;431
5.226395551;48.08112707;5.446957215;97.6092294;7449.325237;8114.343921;14.24375052;3.69788E+11;22.67050988;2.235632376;203
0;44.71607476;4.88788379;91.72492072;9125.909569;10847.16967;17.01130325;49869412967;19.83994956;6.20692042;244
2.620015028;83.87211642;21.05143674;70.16521374;1379.141352;1561.464413;12.33149665;34454180222;18.87919611;3.909362202;22
5.789110291;55.9168436;9.126508259;145.1049222;5412.133682;6377.093929;14.29615603;1.00183E+11;27.21442003;3.030703069;141
5.494055765;61.84420416;11.33770423;69.64695606;2649.447281;3379.557986;11.84976526;2.98333E+11;12.44560094;11.2476245;22
0.883039768;52.4483668;16.79193451;118.4303363;1640.185025;1573.885642;10.44085681;2.01502E+12;30.08023705;3.331756917;52
2.618472344;49.35723888;13.336755;123.4077049;3692.986879;3491.637491;9.425025719;8.60947E+11;32.51674144;5.443174549;64
0;78.52718403;27.45094081;140.6139048;1060.093155;1315.802225;13.89040846;60579806471;22.87964945;8.068285543;38
3.401585868;52.8612318;3.132089402;104.4397192;9843.397703;10928.91601;12.19496198;1.28306E+12;20.99785741;4.439719163;239
4.410088707;88.49848686;19.99025477;132.5983432;2550.469949;3098.985791;6.464486129;5.28434E+11;15.08353336;4.662622917;10
0;55.00393141;2.849880011;145.1034763;10357.5148;12796.05753;10.04138506;45567400000;40.63247425;4.19788931;344
0;57.68951944;12.09856596;100;4873.432304;6118.31811;11.54884576;38917389089;19.77746195;2.857006485;60
0.670173926;54.90384292;6.804247414;121.984002;5996.494374;6672.877373;12.40209038;1.91698E+11;24.54051551;2.432441085;119
7.067812865;42.49525483;3.360605488;90.66170213;11608.75864;14095.64874;18.02733139;1.99128E+12;21.41718335;7.490071117;178
13.13095828;41.58984581;2.226975025;116.0121971;21087.62424;24464.21256;26.06043859;7.72876E+11;25.18245264;-2.269998044;254
1.149004263;52.21855904;2.174706761;125.668324;7582.948137;6433.400402;20.79567733;3.41541E+11;20.39102409;5.547005326;924
0.904080088;45.55040246;19.78022452;105.8805415;4524.373086;3952.801215;11.11066552;11521024706;24.41347056;0.563958925;39
0.755970307;56.10360435;5.156685902;825.3107382;10568.15781;13789.06042;18.09837976;5.82645E+11;15.56474508;26.5799916;385
0.838748333;43.7481058;4.319132751;145.8167894;11431.15504;8814.001418;19.77683664;1.7683E+12;17.83582372;7.566175012;336
2.800521641;47.5456428;5.980424808;100;7580.275713;6175.87603;14.81162979;2.89331E+11;23.3747819;2.449328421;165
0;44.57715446;4.749110429;95.3528389;9356.921319;11642.77805;16.96024191;54026902502;18.98892625;3.955215397;220
0.71393169;83.02068091;18.36220725;100;1463.710212;1972.545683;8.742420019;44807384563;23.65876287;42.52076588;20
2.147389411;55.42736235;9.454851422;141.4903285;5330.538497;6124.490887;14.42952263;97561809500;26.5790661;-2.491020758;23
2.649921628;62.37902424;11.39406277;76.56351847;2704.919707;3562.932658;11.75989198;3.23666E+11;13.65478538;9.93088973;138
0.427023982;51.6434417;16.17450811;121.1300602;1751.664449;1605.605445;10.42829071;2.07918E+12;28.73314413;2.279588108;55
1.520416793;48.88575617;13.49264356;128.319631;3824.27487;3331.695115;9.74941377;8.32299E+11;32.81192658;3.98024266;66
0;77.12998333;30.19240888;154.7104226;1093.134102;1336.883265;14.08762813;63195105853;21.61563387;10.02498136;37
1.415718886;52.3477207;3.191923657;107.4006752;10042.13953;9616.645558;12.3171959;1.1416E+12;22.43070878;2.835086218;213
1.665457582;88.20359564;20.63189348;136.3955157;2549.723112;2687.480056;5.935159057;4.73996E+11;14.82717543;2.863665122;8
0;54.79619782;2.786004533;148.7002562;10765.93175;13630.32287;10.28547765;50640800000;39.43296396;2.478768918;342
0;57.02501767;9.773175311;101.6038881;4950.617419;5413.776021;11.80317505;34850583193;19.39979321;1.60388801;56
0.261197034;54.81625935;7.04564406;125.2660071;6114.226211;6229.100674;12.96557338;1.83306E+11;23.08856814;2.690520901;121
4.989526074;43.74155138;3.873104487;97.2344361;11355.2363;9313.013625;17.76538922;1.32573E+12;20.6115488;7.249735907;116
7.957394502;40.5354136;2.6193879;96.39624526;21399.10112;20627.92693;30.00348666;6.7155E+11;29.85240167;-16.90852542;295
0.857186918;52.25465189;2.088751184;132.1661477;7556.788306;5734.633422;20.45438832;3.09749E+11;20.31110027;5.170613786;819
0.812984186;45.64503371;19.84997587;105.2109076;4681.826563;4124.055726;11.26929392;12054338166;24.36795165;-0.632442859;43
0.572897892;56.10227058;6.26456582;1164.673397;10239.48135;12790.24247;17.65457819;5.45339E+11;14.27236275;41.11937999;328
0.636352135;43.57751319;4.891353587;157.6332051;10965.97437;8710.096774;20.37929743;1.7576E+12;15.52432733;8.103604359;353
1.999303258;47.02002382;6.606412266;105.1483343;7633.389843;5870.777957;14.54128472;2.79763E+11;22.12965771;5.148334305;162
0;44.54224495;4.914355787;97.22057675;9647.763138;12011.22275;16.70867908;56365192136;18.82454301;1.958764802;248
0.662428931;82.48672603;19.74037037;97.90963855;1529.506683;2013.381448;9.517161524;46887633191;21.52207683;-2.090361448;22
1.66313462;54.9684319;9.519016728;144.1809748;5176.058489;6060.092962;14.60569393;98125265500;25.09642408;1.901646775;129
1.874867876;63.37748387;11.76931793;81.34541792;2762.589009;3519.87324;11.42688418;3.2797E+11;14.46958367;6.245663134;22
0.344252564;50.88813703;16.36380056;125.0522212;1875.721312;1732.554242;10.30854807;2.24794E+12;28.18843898;3.237974951;62
1.191152177;48.71440741;13.47874855;131.4492494;3968.023142;3562.816334;9.52781009;9.02045E+11;32.5777315;2.438924087;76
0;75.67992725;31.07233042;163.2981938;1129.716766;1410.532025;12.93896589;68178433644;17.63022078;5.550867939;39
1.063014466;51.9253744;3.34646442;113.4207811;10183.03283;8744.515559;12.01041305;1.04958E+12;22.80225729;5.605277513;197
1.326026201;88.15400492;20.98310971;149.4126537;2443.44075;2176.002772;5.384281786;3.95951E+11;14.72495522;9.54367007;7
0;54.63047938;2.600345032;151.677397;11107.23708;14343.98139;10.97142522;53770926200;38.35085835;2.002108748;337
0;56.4507071;11.04138737;105.8049593;5094.029707;5324.609068;11.36299067;34643025809;19.07961837;4.134754444;55
0.142660752;53.04037364;6.935034617;129.1253058;6262.368095;6204.996457;13.1636888;1.83939E+11;21.44694504;3.08088269;108
4.142092193;45.29578773;3.840217285;100;11356.40004;8704.898413;18.46591938;1.24129E+12;21.88128167;2.844222698;121
6.740876108;40.11687461;2.685632112;93.45961635;21269.89985;19878.76384;25.82716694;6.60662E+11;26.12511111;-3.046414213;280
1.028910832;52.28947308;2.22405748;141.6904981;7476.089605;5272.543648;20.79198268;2.88167E+11;19.42051727;7.206346379;727
0.714475141;45.68209749;19.02214284;106.7376396;4864.310616;4531.020806;11.49837285;13053733603;24.57647492;1.451115725;47
0.764455891;56.04635544;5.231622377;1467.562778;10419.45541;14613.04182;17.69689392;6.27248E+11;15.16219875;26.00637928;373
1.022647703;43.45006018;4.600591696;163.4205262;11021.71858;9928.643063;20.1619047;2.02493E+12;14.55898652;3.671384512;400
2.888355143;46.53302967;6.389663553;110.5463721;7620.916172;6376.706716;14.88064263;3.06185E+11;21.72279192;5.1337359;180
0;44.5669072;4.699776332;100;9946.126613;12225.57449;16.35817465;57352914875;18.17776069;2.858883728;269
1.053368123;81.84229444;18.73748665;96.11044943;1600.764863;2111.026557;10.16527119;50051967023;20.12192618;-1.837601637;23
2.5159991;54.589953;9.329258912;146.9873107;5205.764571;6213.503127;14.57125691;1.01978E+11;25.4048967;1.946398244;122
3.424867961;63.8363135;11.4852853;100;2818.547458;2444.290387;10.09221902;2.31165E+11;14.82132565;22.93255423;16
0.435301872;50.28963719;16.5583314;130.0158664;1981.995576;1980.66702;10.76719895;2.6228E+12;28.17781654;3.969257933;71
1.479162037;48.36101841;13.15663085;137.0919426;4120.442738;3837.578024;9.120571152;9.83438E+11;32.16063886;4.292678122;81
0;74.23460039;34.83122904;181.1661642;1156.432827;1572.345734;12.90433092;77456412235;18.28206281;10.94192776;40
1.518091804;51.46924186;3.381073882;121.0343852;10277.88335;9287.849587;11.6165964;1.12882E+12;22.09216898;6.71270643;205
2.909443736;87.83665152;20.84657143;166.0257243;2399.732051;1968.565398;4.403315163;3.64254E+11;14.71561664;11.11891807;6
0;54.43872208;2.38478394;154.300123;11529.23293;15146.40237;11.41976152;58442854200;39.33575231;1.729147546;351
0;56.11672531;10.5267434;108.0895099;5269.720155;5678.869972;11.10767878;37707318407;19.19224002;2.159209292;58
0.231133101;51.91403633;6.77975956;133.7940356;6314.291036;6710.507602;13.2122752;2.01299E+11;20.60759692;3.615658261;110
5.227736409;46.83702755;3.55363209;105.3498151;11550.5252;10720.33266;18.21680865;1.53215E+12;21.98213912;5.349815088;150
8.025782389;39.79482907;2.528472506;100.5306127;20692.67147;20802.46631;24.43569537;6.99284E+11;24.48426459;7.565830706;255
1.179429501;52.36804111;2.361236373;149.1539858;7475.166701;6131.47945;20.79900223;3.39071E+11;18.7645466;5.267458122;802
0.955543417;45.81003739;18.44093062;108.1886315;5074.857222;5284.380184;11.29359588;15129831617;23.8868072;1.359400395;54
1.507142422;55.95447291;5.296472124;2054.766422;10049.55524;11633.49801;16.38048761;4.99007E+11;14.65988967;40.01216527;273
1.722587784;43.38337973;4.420399304;170.7638836;11130.71897;9151.445253;19.89508778;1.86364E+12;15.09691196;4.493534332;345
4.10069407;46.1047252;6.22570969;115.6653099;7698.105082;6729.583332;15.42148086;3.25604E+11;21.22787108;4.630579673;186
0;44.66459387;4.352029619;102.6142663;10050.16098;12468.57529;16.20475394;59010024364;17.99565511;2.61426631;269
1.408110657;81.1460126;20.54857036;96.72060077;1667.942905;2314.050958;10.24097815;55809155337;19.76137867;0.634843913;26
3.609978376;54.28736746;8.949269523;149.6608241;5180.598391;6295.934662;14.71635784;1.04733E+11;25.58308878;1.818873571;125
5.025766861;64.01105403;11.22500113;121.4262259;2908.583723;2537.125185;8.351737504;2.43433E+11;16.25050705;21.42622592;16
0.576782007;49.77516689;15.97015748;134.8748865;2089.678931;1996.915087;10.78854283;2.67218E+12;29.18907977;3.737251671;72
2.138659586;47.94729696;12.80849756;142.3265565;4284.758778;3893.859578;9.021231804;1.01121E+12;32.28849709;3.818323569;80
0.002948488;72.77529066;34.09859294;185.5548615;1201.476645;1708.001428;13.0954777;86329358075;17.27054596;2.422470697;41
2.057611624;51.01299485;3.373793745;127.015075;10385.83315;9686.514244;11.57089;1.18937E+12;22.04250141;4.94131461;221
4.444425918;87.31508612;21.20377372;183.0076407;2383.420479;2027.778549;5.60432946;3.78867E+11;19.01838355;10.22848509;7
0;54.24254252;2.247094102;155.4673601;11743.60008;15544.73352;11.66671544;60382537500;38.67235089;0.756471892;376
0;55.93501009;10.25270136;110.2083325;5368.982281;5782.78455;11.5202343;38877225541;19.94882278;1.960248198;61
0.296763772;51.23786955;6.863983464;136.8274959;6453.075898;6957.793411;13.07876541;2.11455E+11;20.92536848;2.267261262;123
8.002847407;48.34327685;3.394254979;115.8826105;11875.7332;11287.35528;17.71038666;1.61694E+12;20.65449545;9.997924911;162
10.23754806;39.58085187;2.224446294;112.1001431;20818.01181;23337.01755;24.61811293;7.94233E+11;20.97991029;11.50846501;253
1.333256659;52.43320287;2.176019651;154.9956607;7431.956381;6372.605655;21.28224241;3.56649E+11;18.18724598;3.916539626;846
0.82698174;46.20352176;18.46337992;108.7049909;5207.305322;5355.847795;11.51834229;15084875233;22.50737384;0.477277009;55
1.591125082;55.85703345;6.088397131;3094.941959;9742.455417;9912.281809;15.771007;4.27609E+11;13.54408941;50.6225684;209
1.720157643;43.39138153;4.401763235;178.0734404;11203.27495;8897.48777;20.07775653;1.82751E+12;15.31249251;4.280505119;351
3.802581846;45.74415694;6.392308497;120.3043211;7843.543417;6424.979492;15.7576106;3.16299E+11;21.39797704;4.010719494;183
0;44.84162022;4.149994811;104.8826408;10170.15918;12669.70608;16.86515188;60211825545;16.59060451;2.210583912;283
1.19299174;80.46574119;20.67122108;96.91451796;1727.283017;2276.332394;10.11321959;56975603680;21.10748465;0.200492127;26
3.395216602;54.03376663;8.800531143;150.4023187;5094.950167;6222.524653;14.41474424;1.0508E+11;24.88993022;0.495450028;125
3.710205408;64.2337165;11.04897503;137.9675956;3010.15283;3019.092283;7.660509949;2.92071E+11;17.99665546;13.62256757;19
0.433938678;49.24524181;16.6774624;139.6845269;2152.216009;2100.751461;11.22802027;2.84327E+12;28.75194822;3.566001422;77
1.674303588;47.63508295;12.71270046;144.6020709;4450.640821;4135.201531;8.809677387;1.08507E+12;32.34713452;1.598798134;84
0.012713544;71.28332878;34.14965361;192.9047922;1237.49764;1816.547124;13.05287279;93578038043;16.75370007;3.961055338;42
1.63888087;50.60644416;3.388358384;132.0534145;10267.50017;9946.033829;11.35833301;1.23237E+12;20.66706109;3.966725639;239
3.726984084;86.6737828;21.90629593;202.0125801;2374.369383;2229.858652;5.572002127;4.33449E+11;24.62523429;10.38477919;8
0;54.06646521;2.165362289;155.2023108;11902.32511;15727.97449;11.95246444;62285602400;37.6198518;-0.170485498;369
0;55.76362692;9.999861298;113.5276898;5280.175512;5380.963322;11.9520656;36774393698;18.7183482;3.011893178;59
0.260772485;50.71129994;6.746179552;139.5433449;6489.566387;7027.612207;13.23923638;2.1865E+11;20.94688882;1.984870784;130
7.30984537;49.81060207;3.495566547;119.4566317;12122.60729;11497.64925;18.36956954;1.63393E+12;21.13408577;3.084173841;156
8.173323889;39.42891987;2.233336374;112.6453798;20542.16646;23139.79798;23.84868471;8.00866E+11;22.09524715;0.486383588;275
1.023725311;52.40087937;1.884542463;161.2283783;7345.962794;6001.401121;21.2957369;3.41523E+11;17.89966052;4.021220705;803
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
